,From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),AT (degree C),Temp (degree C),SR (W/mt2),RH (%),WS (m/s),WD (degree),BP (mmHg),RF (mm),SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Eth-Benzene,MP-Xylene,O Xylene,Toluene (ug/m3),VWS (m/s),TOT-RF (mm)
10787,14-Oct-2020 - 03:00,14-Oct-2020 - 04:00,49.75,,28.52,27.1,9.0,66.75,0.2,210.75,750.0,0.0,6.72,3.27,31.23,19.32,,31.25,,,,,,-0.2,0.0
10788,14-Oct-2020 - 04:00,14-Oct-2020 - 05:00,49.5,,27.98,27.08,9.0,70.5,0.2,232.25,750.0,0.0,8.98,2.85,21.62,13.8,,27.45,,,,,,-0.2,0.0
10789,14-Oct-2020 - 05:00,14-Oct-2020 - 06:00,57.75,,27.62,27.02,9.0,72.25,0.23,224.0,750.0,0.0,10.57,2.9,19.48,12.73,,26.35,,,,,,-0.2,0.0
10790,14-Oct-2020 - 06:00,14-Oct-2020 - 07:00,51.25,,27.4,26.98,14.5,73.25,0.2,223.75,750.0,0.0,10.27,3.08,25.23,15.93,,22.7,,,,,,-0.2,0.0
10791,14-Oct-2020 - 07:00,14-Oct-2020 - 08:00,54.0,,28.1,26.98,84.75,70.25,0.2,216.0,750.0,0.0,10.53,3.0,22.48,14.4,,32.42,,,,,,-0.2,0.0
10792,14-Oct-2020 - 08:00,14-Oct-2020 - 09:00,54.25,,29.25,27.02,183.5,65.75,0.2,218.25,750.0,0.0,9.6,2.97,22.82,14.6,,37.12,,,,,,-0.2,0.0
10793,14-Oct-2020 - 09:00,14-Oct-2020 - 10:00,49.0,,30.0,27.25,325.5,64.0,0.35,212.5,750.0,0.0,9.85,3.65,21.45,14.4,,42.9,,,,,,-0.35,0.0
10794,14-Oct-2020 - 10:00,14-Oct-2020 - 11:00,58.0,,31.2,28.4,507.0,62.0,0.8,194.0,750.0,0.0,9.1,3.0,16.3,11.1,,56.1,,,,,,-0.7,0.0
10795,14-Oct-2020 - 11:00,14-Oct-2020 - 12:00,54.0,,32.1,29.7,584.0,59.0,1.0,187.0,750.0,0.0,7.5,2.7,9.5,7.3,,60.5,,,,,,-0.8,0.0
10796,14-Oct-2020 - 12:00,14-Oct-2020 - 13:00,54.0,,32.4,29.9,512.5,59.5,0.6,197.0,750.0,0.0,34.5,74.5,4.8,62.9,,64.45,,,,,,-0.6,0.0
10797,14-Oct-2020 - 13:00,14-Oct-2020 - 14:00,62.0,,32.9,25.6,504.0,55.0,0.6,203.0,750.0,0.0,9.4,2.8,7.8,6.5,,64.1,,,,,,-0.6,0.0
10798,14-Oct-2020 - 14:00,14-Oct-2020 - 15:00,53.5,,32.3,24.95,270.5,58.25,0.23,194.75,750.0,0.0,7.25,2.25,9.45,6.45,,57.95,,,,,,-0.43,0.0
10799,14-Oct-2020 - 15:00,14-Oct-2020 - 16:00,69.5,,32.25,26.48,167.25,57.5,0.35,201.5,750.0,0.0,7.2,2.83,5.93,5.45,,61.0,,,,,,-0.57,0.0
10800,14-Oct-2020 - 16:00,14-Oct-2020 - 17:00,72.0,,32.05,29.1,49.5,58.5,0.35,196.0,750.0,0.0,7.65,2.65,8.3,6.55,,60.75,,,,,,-0.6,0.0
10801,14-Oct-2020 - 17:00,14-Oct-2020 - 18:00,61.0,,31.45,28.83,9.25,62.0,0.2,219.25,750.0,0.0,8.07,2.95,16.73,11.32,,48.73,,,,,,-0.23,0.0
10802,14-Oct-2020 - 18:00,14-Oct-2020 - 19:00,79.0,,30.98,27.7,9.0,64.0,0.2,227.25,750.0,0.0,8.7,3.3,20.4,13.55,,48.62,,,,,,-0.23,0.0
10803,14-Oct-2020 - 19:00,14-Oct-2020 - 20:00,78.0,,30.75,27.65,9.0,65.5,0.2,267.0,750.0,0.0,11.05,3.2,38.7,23.2,,33.0,,,,,,-0.2,0.0
10804,14-Oct-2020 - 20:00,14-Oct-2020 - 21:00,85.5,,30.33,28.32,9.0,67.5,0.2,226.25,750.0,0.0,12.07,3.15,23.65,15.15,,38.4,,,,,,-0.23,0.0
10805,14-Oct-2020 - 21:00,14-Oct-2020 - 22:00,83.0,,30.12,28.02,9.0,68.0,0.2,229.5,750.0,0.0,10.95,2.65,44.62,25.88,,26.48,,,,,,-0.2,0.0
10806,14-Oct-2020 - 22:00,14-Oct-2020 - 23:00,85.75,,29.95,27.83,9.0,68.75,0.2,197.0,750.0,0.0,12.38,5.57,61.47,37.27,,15.53,,,,,,-0.25,0.0
10807,14-Oct-2020 - 23:00,15-Oct-2020 - 00:00,91.0,,29.7,27.8,9.0,70.0,0.2,189.0,750.0,0.0,15.6,2.5,24.6,15.1,,34.6,,,,,,-0.2,0.0
10808,15-Oct-2020 - 00:00,15-Oct-2020 - 01:00,81.0,,29.5,27.7,9.0,71.0,0.2,191.0,750.0,0.0,11.8,1.9,30.5,17.7,,31.0,,,,,,-0.3,0.0
10809,15-Oct-2020 - 01:00,15-Oct-2020 - 02:00,75.0,,29.15,27.7,9.0,73.5,0.2,208.5,750.0,0.0,6.2,2.7,22.55,14.15,,31.15,,,,,,-0.25,0.0
10810,15-Oct-2020 - 02:00,15-Oct-2020 - 03:00,75.5,,28.85,27.62,9.0,75.75,0.2,227.25,750.0,0.0,8.7,2.38,28.35,17.0,,21.52,,,,,,-0.2,0.0
10811,15-Oct-2020 - 03:00,15-Oct-2020 - 04:00,71.5,,28.42,27.58,9.0,78.25,0.2,236.25,750.0,0.0,10.45,2.15,20.6,12.75,,19.83,,,,,,-0.2,0.0
10812,15-Oct-2020 - 04:00,15-Oct-2020 - 05:00,63.5,,27.98,27.45,9.0,81.25,0.2,232.75,750.0,0.0,7.5,3.42,16.3,11.45,,18.45,,,,,,-0.2,0.0
10813,15-Oct-2020 - 05:00,15-Oct-2020 - 06:00,64.5,,27.85,27.38,9.0,81.5,0.2,232.25,750.0,0.0,6.53,2.35,15.38,10.07,,22.08,,,,,,-0.2,0.0
10814,15-Oct-2020 - 06:00,15-Oct-2020 - 07:00,69.0,,27.95,27.27,10.0,80.5,0.2,225.5,750.0,0.0,7.92,5.42,18.92,14.53,,21.57,,,,,,-0.2,0.0
10815,15-Oct-2020 - 07:00,15-Oct-2020 - 08:00,61.5,,28.9,27.35,120.0,75.5,0.35,215.0,750.0,0.0,9.35,3.75,21.8,14.65,,28.6,,,,,,-0.55,0.0
10816,15-Oct-2020 - 08:00,15-Oct-2020 - 09:00,62.0,,29.62,27.9,241.5,71.75,0.23,200.0,750.0,0.0,11.43,3.1,12.53,9.2,,39.35,,,,,,-0.6,0.0
10817,15-Oct-2020 - 09:00,15-Oct-2020 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
10818,15-Oct-2020 - 10:00,15-Oct-2020 - 11:00,67.0,,32.2,30.8,530.0,61.0,0.3,182.0,750.0,0.0,6.5,2.5,10.1,7.4,,53.5,,,,,,-0.4,0.0
10819,15-Oct-2020 - 11:00,15-Oct-2020 - 12:00,53.5,,32.75,29.25,539.0,57.5,0.3,191.5,750.0,0.0,4.9,2.25,8.15,6.2,,55.1,,,,,,-0.45,0.0
10820,15-Oct-2020 - 12:00,15-Oct-2020 - 13:00,40.75,,33.05,29.95,613.75,53.75,0.35,204.0,750.0,0.0,66.9,32.9,8.57,31.57,,55.1,,,,,,-0.53,0.0
10821,15-Oct-2020 - 13:00,15-Oct-2020 - 14:00,42.75,,33.33,29.0,390.0,52.25,0.3,199.75,750.0,0.0,9.12,2.17,7.83,5.9,,59.77,,,,,,-0.5,0.0
10822,15-Oct-2020 - 14:00,15-Oct-2020 - 15:00,40.5,,33.5,28.3,417.25,50.0,0.2,168.5,750.0,0.0,6.12,2.55,8.3,6.5,,62.1,,,,,,-0.45,0.0
10823,15-Oct-2020 - 15:00,15-Oct-2020 - 16:00,36.0,,33.75,28.0,171.5,48.5,0.2,152.0,750.0,0.0,6.05,2.15,10.65,7.4,,,,,,,,-0.2,0.0
10824,15-Oct-2020 - 16:00,15-Oct-2020 - 17:00,47.0,,33.05,27.83,45.0,51.0,0.18,178.5,750.0,0.0,6.8,1.93,14.82,9.47,,58.12,,,,,,-0.3,0.0
10825,15-Oct-2020 - 17:00,15-Oct-2020 - 18:00,48.0,,32.25,28.77,9.0,53.75,0.2,143.25,750.0,0.0,8.2,2.58,17.88,11.6,,60.47,,,,,,-0.2,0.0
10826,15-Oct-2020 - 18:00,15-Oct-2020 - 19:00,64.5,,31.62,29.33,9.0,56.75,0.2,140.5,750.0,0.0,10.97,2.75,45.5,26.43,,45.05,,,,,,-0.2,0.0
10827,15-Oct-2020 - 19:00,15-Oct-2020 - 20:00,75.0,,31.3,29.2,9.0,59.5,0.2,234.0,750.0,0.0,16.05,2.8,44.35,25.85,,48.55,,,,,,-0.2,0.0
10828,15-Oct-2020 - 20:00,15-Oct-2020 - 21:00,72.0,,31.0,29.4,9.0,60.75,0.2,278.25,750.0,0.0,14.27,2.77,41.55,24.38,,39.97,,,,,,-0.2,0.0
10829,15-Oct-2020 - 21:00,15-Oct-2020 - 22:00,74.0,,30.5,29.38,9.0,62.75,0.2,250.25,750.0,0.0,14.52,4.3,47.83,28.95,,30.78,,,,,,-0.2,0.0
10830,15-Oct-2020 - 22:00,15-Oct-2020 - 23:00,68.75,,30.15,29.4,9.0,64.5,0.18,286.75,750.0,0.0,12.7,3.42,42.9,25.6,,32.25,,,,,,-0.2,0.0
10831,15-Oct-2020 - 23:00,16-Oct-2020 - 00:00,61.0,,29.9,29.35,9.0,65.5,0.2,274.5,750.0,0.0,10.4,9.25,63.25,41.15,,17.35,,,,,,-0.2,0.0
10832,16-Oct-2020 - 00:00,16-Oct-2020 - 01:00,60.75,,29.48,29.4,9.0,68.5,0.2,272.25,750.0,0.0,13.12,18.25,65.4,49.62,,11.3,,,,,,-0.2,0.0
10833,16-Oct-2020 - 01:00,16-Oct-2020 - 02:00,72.0,,29.2,29.4,9.0,70.0,0.2,190.0,750.0,0.0,17.9,14.7,51.1,39.1,,11.0,,,,,,-0.2,0.0
10834,16-Oct-2020 - 02:00,16-Oct-2020 - 03:00,69.5,,28.8,29.4,9.0,72.5,0.2,189.25,750.0,0.0,16.25,17.38,49.0,40.17,,11.18,,,,,,-0.2,0.0
10835,16-Oct-2020 - 03:00,16-Oct-2020 - 04:00,73.25,,28.62,29.35,9.0,72.75,0.2,187.5,750.0,0.0,14.77,10.45,41.1,30.38,,18.35,,,,,,-0.25,0.0
10836,16-Oct-2020 - 04:00,16-Oct-2020 - 05:00,74.0,,28.23,29.32,9.0,74.5,0.2,199.25,750.0,0.0,10.47,2.38,34.17,20.12,,30.85,,,,,,-0.25,0.0
10837,16-Oct-2020 - 05:00,16-Oct-2020 - 06:00,68.75,,28.2,29.3,9.0,74.25,0.2,201.0,750.0,0.0,6.67,4.75,53.38,32.3,,19.8,,,,,,-0.2,0.0
10838,16-Oct-2020 - 06:00,16-Oct-2020 - 07:00,71.0,,28.35,29.25,9.5,73.25,0.2,180.0,750.0,0.0,11.35,11.28,66.0,44.3,,39.1,,,,,,-0.2,0.0
10839,16-Oct-2020 - 07:00,16-Oct-2020 - 08:00,73.5,,29.6,29.23,118.75,68.5,0.2,172.0,750.0,0.0,17.3,5.42,40.62,26.02,,95.85,,,,,,-0.23,0.0
10840,16-Oct-2020 - 08:00,16-Oct-2020 - 09:00,74.5,,31.15,29.7,280.5,62.0,0.15,129.0,750.0,0.0,12.75,3.8,21.25,14.4,,115.8,,,,,,-0.25,0.0
10841,16-Oct-2020 - 09:00,16-Oct-2020 - 10:00,68.0,,31.55,30.05,376.0,61.0,0.15,154.5,750.0,0.0,8.0,2.3,15.7,10.25,,119.4,,,,,,-0.4,0.0
10842,16-Oct-2020 - 10:00,16-Oct-2020 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
10843,16-Oct-2020 - 11:00,16-Oct-2020 - 12:00,69.5,,33.73,26.4,500.25,52.25,0.2,199.5,750.0,0.0,5.45,0.6,5.3,3.02,,11.4,,,,,,-0.35,0.0
10844,16-Oct-2020 - 12:00,16-Oct-2020 - 13:00,46.25,,34.35,25.0,568.0,47.75,0.15,206.75,750.0,0.0,4.65,2.53,8.9,6.88,,82.18,,,,,,-0.3,0.0
10845,16-Oct-2020 - 13:00,16-Oct-2020 - 14:00,66.0,,34.3,27.0,494.0,47.0,0.2,227.0,750.0,0.0,8.8,2.8,18.45,10.85,,92.0,,,,,,-0.3,0.0
10846,16-Oct-2020 - 14:00,16-Oct-2020 - 15:00,77.0,,34.2,24.65,363.5,46.5,0.2,232.0,750.0,0.0,10.4,2.6,11.15,8.05,,94.55,,,,,,-0.25,0.0
10847,16-Oct-2020 - 15:00,16-Oct-2020 - 16:00,66.0,,34.03,24.2,179.25,47.0,0.2,231.0,750.0,0.0,10.4,9.77,9.4,12.93,,,,,,,,-0.2,0.0
10848,16-Oct-2020 - 16:00,16-Oct-2020 - 17:00,51.0,,33.4,24.17,37.0,46.5,0.2,229.0,750.0,0.0,10.17,1.88,13.1,8.48,,94.85,,,,,,-0.2,0.0
10849,16-Oct-2020 - 17:00,16-Oct-2020 - 18:00,60.0,,32.5,24.05,9.0,48.5,0.2,215.5,750.0,0.0,10.25,3.0,21.3,13.8,,85.8,,,,,,-0.2,0.0
10850,16-Oct-2020 - 18:00,16-Oct-2020 - 19:00,80.5,,31.57,25.7,9.0,50.25,0.2,245.75,750.0,0.0,11.98,2.83,42.88,25.1,,57.58,,,,,,-0.2,0.0
10851,16-Oct-2020 - 19:00,16-Oct-2020 - 20:00,97.0,,31.05,26.23,9.0,52.5,0.2,248.0,750.0,0.0,14.6,14.85,40.15,33.4,,38.83,,,,,,-0.2,0.0
10852,16-Oct-2020 - 20:00,16-Oct-2020 - 21:00,100.0,,30.9,26.45,9.0,53.0,0.2,256.5,750.0,0.0,12.6,2.75,49.75,28.7,,62.15,,,,,,-0.2,0.0
10853,16-Oct-2020 - 21:00,16-Oct-2020 - 22:00,90.0,,30.23,26.58,9.0,55.25,0.2,224.0,750.0,0.0,12.9,14.65,78.6,53.73,,61.5,,,,,,-0.2,0.0
10854,16-Oct-2020 - 22:00,16-Oct-2020 - 23:00,96.0,,29.85,26.6,9.0,56.0,0.2,252.5,750.0,0.0,11.35,3.7,75.3,40.75,,65.65,,,,,,-0.2,0.0
10855,16-Oct-2020 - 23:00,17-Oct-2020 - 00:00,87.75,,29.38,26.52,9.0,57.75,0.2,244.0,750.0,0.0,12.07,3.15,27.9,14.3,,99.08,,,,,,-0.2,0.0
10856,17-Oct-2020 - 00:00,17-Oct-2020 - 01:00,81.0,,29.35,26.4,9.0,57.0,0.2,234.0,750.0,0.0,11.9,2.7,16.5,10.95,,117.3,,,,,,-0.25,0.0
10857,17-Oct-2020 - 01:00,17-Oct-2020 - 02:00,79.0,,28.93,26.38,9.0,58.75,0.2,234.0,750.0,0.0,11.42,2.27,25.95,15.65,,106.3,,,,,,-0.2,0.0
10858,17-Oct-2020 - 02:00,17-Oct-2020 - 03:00,76.0,,28.1,26.5,9.0,63.5,0.2,232.0,750.0,0.0,13.9,4.05,52.2,31.05,,78.25,,,,,,-0.2,0.0
10859,17-Oct-2020 - 03:00,17-Oct-2020 - 04:00,68.5,,27.95,26.58,9.0,65.0,0.2,232.0,750.0,0.0,18.3,4.78,51.45,31.22,,81.85,,,,,,-0.2,0.0
10860,17-Oct-2020 - 04:00,17-Oct-2020 - 05:00,64.0,,28.02,26.52,9.0,63.5,0.2,246.0,750.0,0.0,14.82,2.95,27.62,17.08,,104.15,,,,,,-0.2,0.0
10861,17-Oct-2020 - 05:00,17-Oct-2020 - 06:00,64.0,,27.7,26.5,9.0,65.0,0.2,255.0,750.0,0.0,16.8,3.4,23.3,15.1,,105.0,,,,,,-0.2,0.0
10862,17-Oct-2020 - 06:00,17-Oct-2020 - 07:00,62.0,,27.57,26.4,20.5,62.75,0.15,123.25,750.0,0.0,12.5,3.95,28.07,18.15,,109.05,,,,,,-0.2,0.0
10863,17-Oct-2020 - 07:00,17-Oct-2020 - 08:00,63.0,,28.5,26.4,99.5,60.0,0.15,249.0,750.0,0.0,12.0,3.0,21.15,13.7,,116.8,,,,,,-0.2,0.0
10864,17-Oct-2020 - 08:00,17-Oct-2020 - 09:00,67.0,,30.6,26.92,273.5,52.25,0.2,253.75,750.0,0.0,9.3,2.7,18.58,12.1,,126.0,,,,,,-0.2,0.0
10865,17-Oct-2020 - 09:00,17-Oct-2020 - 10:00,76.0,,32.2,27.2,384.0,45.5,0.2,242.5,750.0,0.0,7.2,2.8,15.65,10.6,,128.55,,,,,,-0.2,0.0
10866,17-Oct-2020 - 10:00,17-Oct-2020 - 11:00,81.0,,33.4,27.85,528.0,41.0,0.2,226.0,750.0,0.0,9.1,72.95,2.25,60.3,,139.05,,,,,,-0.25,0.0
10867,17-Oct-2020 - 11:00,17-Oct-2020 - 12:00,75.5,,34.27,27.55,596.5,37.0,0.2,227.75,750.0,0.0,7.53,1.95,16.17,10.22,,138.83,,,,,,-0.2,0.0
10868,17-Oct-2020 - 12:00,17-Oct-2020 - 13:00,69.5,,34.7,27.68,586.5,34.25,0.2,236.5,750.0,0.0,8.93,2.6,10.0,7.45,,130.4,,,,,,-0.2,0.0
10869,17-Oct-2020 - 13:00,17-Oct-2020 - 14:00,69.0,,34.8,27.5,538.0,34.0,0.2,224.5,750.0,0.0,8.65,2.85,11.45,8.4,,141.45,,,,,,-0.2,0.0
10870,17-Oct-2020 - 14:00,17-Oct-2020 - 15:00,60.0,,34.58,27.45,417.0,35.0,0.2,219.5,750.0,0.0,9.65,2.25,11.85,8.18,,141.43,,,,,,-0.23,0.0
10871,17-Oct-2020 - 15:00,17-Oct-2020 - 16:00,59.0,,33.9,27.5,180.5,36.0,0.2,214.0,750.0,0.0,9.5,2.2,13.65,9.05,,,,,,,,-0.2,0.0
10872,17-Oct-2020 - 16:00,17-Oct-2020 - 17:00,58.25,,33.17,27.5,29.25,38.25,0.2,241.75,750.0,0.0,9.68,2.28,18.45,11.65,,138.4,,,,,,-0.2,0.0
10873,17-Oct-2020 - 17:00,17-Oct-2020 - 18:00,61.5,,32.17,27.35,9.0,40.25,0.2,217.75,750.0,0.0,9.72,3.42,41.65,24.98,,112.5,,,,,,-0.2,0.0
10874,17-Oct-2020 - 18:00,17-Oct-2020 - 19:00,69.5,,31.45,27.3,9.0,43.0,0.2,219.5,750.0,0.0,9.7,3.15,58.15,33.5,,96.15,,,,,,-0.2,0.0
10875,17-Oct-2020 - 19:00,17-Oct-2020 - 20:00,80.5,,30.55,27.2,9.0,47.0,0.2,204.5,750.0,0.0,11.75,30.4,82.65,68.7,,69.6,,,,,,-0.2,0.0
10876,17-Oct-2020 - 20:00,17-Oct-2020 - 21:00,81.0,,30.4,27.17,9.0,47.75,0.2,215.25,750.0,0.0,11.38,3.77,57.83,33.88,,85.2,,,,,,-0.2,0.0
10877,17-Oct-2020 - 21:00,17-Oct-2020 - 22:00,76.0,,29.9,27.2,9.0,49.5,0.2,214.0,750.0,0.0,13.2,2.95,80.45,45.15,,70.55,,,,,,-0.2,0.0
10878,17-Oct-2020 - 22:00,17-Oct-2020 - 23:00,78.5,,29.5,27.15,9.0,50.0,0.2,212.0,750.0,0.0,12.6,4.0,67.25,39.05,,77.05,,,,,,-0.2,0.0
10879,17-Oct-2020 - 23:00,18-Oct-2020 - 00:00,77.0,,29.25,27.1,9.0,50.0,0.2,209.0,750.0,0.0,15.3,3.55,70.2,40.25,,76.75,,,,,,-0.2,0.0
10880,18-Oct-2020 - 00:00,18-Oct-2020 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
10881,18-Oct-2020 - 01:00,18-Oct-2020 - 02:00,59.0,,28.5,27.2,9.0,50.0,0.2,218.0,750.0,0.0,14.5,2.9,31.0,18.8,,94.8,,,,,,-0.2,0.0
10882,18-Oct-2020 - 02:00,18-Oct-2020 - 03:00,68.0,,28.32,27.08,9.0,49.5,0.2,230.0,750.0,0.0,13.57,2.95,26.65,16.55,,103.03,,,,,,-0.2,0.0
10883,18-Oct-2020 - 03:00,18-Oct-2020 - 04:00,59.0,,27.92,27.05,9.0,50.0,0.2,237.5,750.0,0.0,13.68,2.68,22.0,13.9,,110.4,,,,,,-0.2,0.0
10884,18-Oct-2020 - 04:00,18-Oct-2020 - 05:00,59.0,,27.57,26.92,9.0,50.0,0.2,242.25,750.0,0.0,9.57,2.62,17.27,11.32,,113.93,,,,,,-0.2,0.0
10885,18-Oct-2020 - 05:00,18-Oct-2020 - 06:00,64.0,,27.1,26.8,9.0,52.5,0.2,243.25,750.0,0.0,8.35,1.9,16.97,10.57,,106.53,,,,,,-0.2,0.0
10886,18-Oct-2020 - 06:00,18-Oct-2020 - 07:00,68.5,,27.02,26.73,12.0,53.5,0.2,241.0,750.0,0.0,10.4,8.5,44.4,30.52,,83.33,,,,,,-0.2,0.0
10887,18-Oct-2020 - 07:00,18-Oct-2020 - 08:00,70.0,,27.65,26.7,61.5,52.0,0.2,226.5,750.0,0.0,10.1,26.5,53.45,36.7,,76.05,,,,,,-0.2,0.0
10888,18-Oct-2020 - 08:00,18-Oct-2020 - 09:00,74.0,,29.75,27.02,222.5,49.5,0.2,227.75,750.0,0.0,10.38,4.85,38.95,20.2,,99.17,,,,,,-0.2,0.0
10889,18-Oct-2020 - 09:00,18-Oct-2020 - 10:00,85.0,,31.1,27.2,348.0,45.0,0.2,226.0,750.0,0.0,10.5,2.1,16.9,10.7,,131.5,,,,,,-0.2,0.0
10890,18-Oct-2020 - 10:00,18-Oct-2020 - 11:00,82.0,,32.5,27.8,479.5,42.5,0.2,217.5,750.0,0.0,9.6,60.75,11.45,55.95,,145.85,,,,,,-0.2,0.0
10891,18-Oct-2020 - 11:00,18-Oct-2020 - 12:00,79.5,,33.3,27.45,502.5,39.5,0.2,230.0,750.0,0.0,9.4,2.3,14.4,9.5,,156.8,,,,,,-0.2,0.0
10892,18-Oct-2020 - 12:00,18-Oct-2020 - 13:00,77.0,,34.05,27.65,499.25,37.5,0.2,203.5,750.0,0.0,9.97,2.2,19.85,12.35,,146.3,,,,,,-0.2,0.0
10893,18-Oct-2020 - 13:00,18-Oct-2020 - 14:00,77.0,,34.02,27.58,451.25,37.75,0.2,213.0,750.0,0.0,10.02,2.12,14.5,9.43,,154.55,,,,,,-0.2,0.0
10894,18-Oct-2020 - 14:00,18-Oct-2020 - 15:00,74.0,,33.8,27.55,333.5,37.5,0.2,224.5,750.0,0.0,9.25,2.62,17.68,11.5,,149.0,,,,,,-0.18,0.0
10895,18-Oct-2020 - 15:00,18-Oct-2020 - 16:00,73.5,,33.08,27.52,174.0,39.0,0.2,222.0,750.0,0.0,8.3,3.05,20.88,13.58,,135.2,,,,,,-0.2,0.0
10896,18-Oct-2020 - 16:00,18-Oct-2020 - 17:00,72.25,,32.3,27.5,38.5,40.75,0.2,209.0,750.0,0.0,9.1,8.45,67.4,42.72,,103.62,,,,,,-0.2,0.0
10897,18-Oct-2020 - 17:00,18-Oct-2020 - 18:00,73.0,,31.35,27.4,9.0,43.0,0.2,188.0,750.0,0.0,10.05,5.85,61.85,37.7,,104.95,,,,,,-0.2,0.0
10898,18-Oct-2020 - 18:00,18-Oct-2020 - 19:00,81.0,,30.55,27.25,9.0,48.25,0.2,187.0,750.0,0.0,10.25,3.6,82.72,46.95,,82.22,,,,,,-0.2,0.0
10899,18-Oct-2020 - 19:00,18-Oct-2020 - 20:00,87.0,,30.1,27.2,9.0,51.0,0.2,187.0,750.0,0.0,10.8,3.7,78.7,44.9,,79.0,,,,,,-0.2,0.0
10900,18-Oct-2020 - 20:00,18-Oct-2020 - 21:00,93.0,,29.55,27.1,9.0,53.5,0.15,148.0,750.0,0.0,10.9,3.2,79.0,44.6,,73.45,,,,,,-0.2,0.0
10901,18-Oct-2020 - 21:00,18-Oct-2020 - 22:00,102.75,,29.07,27.2,10.0,54.75,0.2,66.0,750.0,0.0,12.4,4.2,91.75,52.22,,66.17,,,,,,-0.2,0.0
10902,18-Oct-2020 - 22:00,18-Oct-2020 - 23:00,103.25,,28.85,27.25,10.0,56.25,0.2,66.0,750.0,0.0,11.12,39.83,108.38,90.05,,64.7,,,,,,-0.2,0.0
10903,18-Oct-2020 - 23:00,19-Oct-2020 - 00:00,106.25,,28.58,27.25,10.0,58.25,0.2,55.75,750.0,0.0,11.88,33.05,97.95,78.97,,66.62,,,,,,-0.2,0.0
10904,19-Oct-2020 - 00:00,19-Oct-2020 - 01:00,104.0,,27.95,27.2,9.5,61.0,0.2,57.0,750.0,0.0,11.1,15.95,87.7,59.6,,65.35,,,,,,-0.2,0.0
10905,19-Oct-2020 - 01:00,19-Oct-2020 - 02:00,97.0,,27.88,27.25,9.0,58.5,0.2,174.0,750.0,0.0,12.48,36.4,85.35,74.97,,67.08,,,,,,-0.2,0.0
10906,19-Oct-2020 - 02:00,19-Oct-2020 - 03:00,102.5,,27.65,27.2,9.0,58.0,0.2,177.0,750.0,0.0,12.0,3.73,53.62,31.57,,80.97,,,,,,-0.2,0.0
10907,19-Oct-2020 - 03:00,19-Oct-2020 - 04:00,99.0,,27.45,27.35,9.0,59.0,0.2,177.0,750.0,0.0,13.75,3.15,44.4,26.15,,85.75,,,,,,-0.2,0.0
10908,19-Oct-2020 - 04:00,19-Oct-2020 - 05:00,90.75,,27.18,27.27,9.0,61.25,0.2,177.0,750.0,0.0,11.62,7.98,51.8,34.05,,77.0,,,,,,-0.2,0.0
10909,19-Oct-2020 - 05:00,19-Oct-2020 - 06:00,84.0,,27.0,27.1,9.0,62.0,0.2,179.5,750.0,0.0,11.65,4.85,56.4,33.95,,69.9,,,,,,-0.2,0.0
10910,19-Oct-2020 - 06:00,19-Oct-2020 - 07:00,94.0,,26.7,27.0,9.0,60.0,0.2,215.0,750.0,0.0,11.4,3.7,51.2,30.3,,76.1,,,,,,-0.2,0.0
10911,19-Oct-2020 - 07:00,19-Oct-2020 - 08:00,87.0,,27.73,26.98,89.0,57.25,0.2,222.0,750.0,0.0,10.45,6.55,58.57,36.5,,76.58,,,,,,-0.2,0.0
10912,19-Oct-2020 - 08:00,19-Oct-2020 - 09:00,86.25,,29.3,27.23,216.25,51.5,0.2,233.5,750.0,0.0,9.93,4.3,43.17,26.5,,99.1,,,,,,-0.2,0.0
10913,19-Oct-2020 - 09:00,19-Oct-2020 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
10914,19-Oct-2020 - 10:00,19-Oct-2020 - 11:00,123.0,,31.9,35.7,428.0,47.0,0.1,196.0,750.0,0.0,10.7,32.1,11.1,31.5,,140.5,,,,,,-0.2,0.0
10915,19-Oct-2020 - 11:00,19-Oct-2020 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
10916,19-Oct-2020 - 12:00,19-Oct-2020 - 13:00,97.0,,33.35,29.2,463.0,40.5,0.18,198.5,750.0,0.0,8.35,2.4,26.68,16.12,,142.18,,,,,,-0.2,0.0
10917,19-Oct-2020 - 13:00,19-Oct-2020 - 14:00,100.0,,33.35,28.9,397.5,38.75,0.25,217.75,750.0,0.0,7.2,3.3,45.3,26.8,,115.8,,,,,,-0.08,0.0
10918,19-Oct-2020 - 14:00,19-Oct-2020 - 15:00,106.0,,33.0,28.8,355.0,37.0,0.2,230.0,750.0,0.0,7.8,2.5,26.1,15.9,,105.1,,,,,,-0.1,0.0
10919,19-Oct-2020 - 15:00,19-Oct-2020 - 16:00,89.0,,32.38,33.78,146.0,37.5,0.25,202.0,750.0,0.0,9.12,11.93,77.07,50.73,,70.9,,,,,,-0.08,0.0
